"","BELLOCOBXNOSTSAM","BELXTIMVA01CXMLM","DNKLOCOXGNOSTSAM","IRLLOCOTXORSTSAM","XTIMVA01IEM657S","EXP4210","NLDXTIMVA01CXMLM","XTEXVA01NOM657S","EXP4550","IMP4550","EXP4700","ESPXTEXVA01CXMLM","XTIMVA01ESM657S","XTEXVA01CHM657S","CHEXTEXVA01CXMLM"
"1993-06",0.00242768649506031,-520228141.2922,-0.000952891162151803,-0.0539330697778787,-0.0582162624779031,-91.8,8838840.04849815,-0.0279126375897049,40.9,5.4,52.6,-316367726.85164,0.0117690361765783,0.00533505572822296,-97653323.23526
"1993-07",0.00352825382138189,-2058946317.17323,-0.000509011687089389,-0.0248858774164681,0.0512614348167897,-82.5,-2344471089.21235,-0.0840931526923019,-37.9,7.5,-32.1,-790124159.10168,-0.0810823267963655,-0.0318794764591586,-637287141.66807
"1993-08",0.00383623929527022,-1004796317.08437,0.000124530893920838,-0.0109780279444216,0.031515922030598,-46.6999999999999,-953803449.24659,0.090372637743917,-28.4,10.2,79.7,-328222580.73776,-0.0303185154117058,0.00717686497402125,-493186332.13963
"1993-09",0.00409976091733788,-1503231389.23201,0.000447589428192341,0.0434761391005816,0.0434359514196864,-22.5,-1292349917.8996,-0.148446790596872,-5.5,11.4,-95.7,-516922710.08619,0.125633793180332,0.0465827738878494,-553697413.50573
"1993-10",0.00413544896450735,-1277966975.83676,0.00029873363786237,-0.0947085603466266,-0.0153232019259062,-161,-1929393363.0198,0.132979002131949,-3.8,9,-17.4,-905952483.278831,-0.0523606344524233,0.0485291624823134,-300439069.86183
"1993-11",0.00408432092892141,-156077843.204409,0.00109141788938061,-0.0892877912059605,-0.0422858932462152,-181.6,-416762253.5096,-0.0819076048327587,-23.4,5.09999999999999,61.6,403122280.33528,0.0125427928365358,-0.0932058917814314,-73373663.62395
"1993-12",0.0047120287098843,-246378024.48151,0.00124426450635706,0.066111903766747,0.0335283222716842,-33.5,310335140.504202,-0.0415826867036178,-102.6,9.3,133.5,-346398396.45973,0.0935448666318452,0.0376032616392402,197733826.181281
"1994-01",0.00469491505463893,611475744.172249,0.00090373447554648,0.123414326376273,0.0395112414164306,65.1000000000001,-83727739.4657001,0.000718905665838976,87.1,21.3,-59.3,176261813.72437,-0.139570037744952,0.0560312516948813,452720756.8465
"1994-02",0.00362608614106041,23660956.0990086,9.70240381292786e-05,-0.0229014106787453,0.0650925303333788,-195,204626432.7738,0.115010310294846,9.60000000000001,18.6,-38.8999999999999,530465911.52391,0.11057690534429,-0.0379150115324852,233871390.29425
"1994-03",0.00291388321207031,236848523.1523,-0.00100471089309218,0.034915206472939,-0.0666484045888228,42.8,660436167.380899,-0.0460572115924355,7.90000000000001,29.1,68.9,619318703.294869,0.0234183318870826,0.0689460490820385,719274683.2286
"1994-04",0.00191783357346909,173289658.141699,-0.00184048214231369,-0.0772599270860101,0.0629672886194531,-48.8,513323059.971498,-0.0209872499529127,-48.4,12,-6.80000000000001,669742853.986489,0.0876810076906663,-0.0840710657537569,-94419465.6547604
"1994-05",0.000906194510731817,1242961059.31572,-0.00231383812290142,-0.102104640104041,-0.00863044460230022,-66.6999999999999,1087970054.33429,0.118087343852577,66.2,19.4,46.7,18728660.8085604,-0.0791575021091154,0.0465141305360174,393454488.48129
"1994-06",0.000294570818618833,1266038621.3968,-0.00185287322573169,0.14899699292374,0.033218676847166,120,824030821.3855,0.0795186036362985,-69.5,11.9,-16.6,1463548358.74759,0.159118172566674,0.0234082235718375,373054903.77621
"1994-07",-0.000301406233065293,1374048758.21045,-0.00110153041985372,0.00825857673238839,0.012352043520968,-9.70000000000005,1288774881.88575,0.0466771741441239,37.5,19.7,72.2,1000303786.57754,-0.0616703382259847,0.0498624977476595,646359602.18173
"1994-08",-0.000280819008564692,1758796840.50586,-0.00118996355034162,0.00297053840082673,0.00764767642779921,81,1846385362.87359,-0.139786967163887,33.4,13.2,22,1195570514.72398,0.0751200413011484,0.0242640560103571,851354651.05106
"1994-09",0.000347774752360586,1973895609.51621,-0.00136174091596486,0.0207663598684591,0.0597326353948658,110.2,2292527620.4001,0.164976327722307,4.5,4.4,-99.0000000000001,1405350393.57868,0.0456169340702117,0.0316635139217054,883813115.847809
"1994-10",0.000655725905970739,2183777391.76046,-0.000721342066526853,0.00762742114316683,0.0575709317640869,22.5999999999999,2594122393.0077,0.0441430831573995,-15.5,24.2,3.80000000000007,1784405960.28455,-0.0310599411705183,0.00914173841842603,671233556.77874
"1994-11",0.000797111596574807,2624931687.29997,-5.24483636310524e-06,0.0216308736663333,-0.019788881063859,268.5,3369904165.0868,-0.0717265140298561,-0.900000000000006,24.2,28.8,838647450.567809,-0.0283836303150948,0.0179753630824999,1363322639.98428
"1994-12",0.000350326476108664,2048261087.28071,0.000325086844014777,0.0537496192551647,0.0446664128255376,352.7,2373150917.424,0.089234959830061,12.4,-0.600000000000001,-1.10000000000002,2496563560.46624,0.193753006183821,0.030109637198843,1062851451.4902
"1995-01",-0.0012822930646964,3616662000.85204,-0.000261998812560948,-0.0531161528265166,-0.0140162406984034,-49.2,3147040863.5098,-0.0110997445053016,9.5,9.7,37.3,2538796160.24587,-0.116878057806121,-0.0541859299667355,706717647.16743
"1995-02",-0.00260111879354186,3396421933.22351,-0.000744677087927692,0.0349981606008407,-0.0442695861151247,224.8,3216867890.5072,0.0115083527060907,-15.8,14.5,-36.3000000000001,2173000792.27233,0.0327115022191685,0.0110584203714984,856852058.1001
"1995-03",-0.00346134307554202,4692291415.4638,-0.0012912317425241,-0.0558073058058033,0.0857203662719626,210.5,5075404558.0429,0.0299719471465758,-43.6,-12.3,92.2000000000001,2739482081.50453,0.0322477576463878,0.0803298224486847,1327317924.37185
"1995-04",-0.00456967160201305,3969605235.7188,-0.00141768526868058,0.0647442949568873,-0.0502265594625656,399.4,4525085867.5412,0.0190133530509173,58.5,0.399999999999999,-21.2000000000001,1671988023.80829,0.0330608926032736,0.01035616200209,1162064839.53659
"1995-05",-0.00537760529942299,4191560558.1397,-0.00123934134820225,-0.0663016777629712,0.0983807579959608,605.5,4843305255.7877,0.0493655243768948,51.8,6.5,-2.59999999999997,3034942163.78946,0.0499975973475535,0.0278959017902984,1675138886.29145
"1995-06",-0.00552842019390498,3708665032.9664,-0.00105900290884864,0.040506091088806,-0.0221837782281206,122.4,4126983960.6479,-0.0921967805525478,-44,4.5,-106.7,2479335075.1531,0.0128086517986393,0.0102234207877933,1517671536.12741
"1995-07",-0.00553337815970312,2678686574.47858,-0.00104933856873979,0.033181671595178,0.00309852803349758,304.9,2517290143.8307,0.111667591762063,-8.7,-6.2,-59.3,2448130803.141,0.0157389971900611,-0.0237120783006464,1018762687.99002
"1995-08",-0.00448146998816157,2037454662.0897,-0.00086251973560203,0.00415089105560296,0.076269034607858,450,1921268945.7271,-0.065054524972635,10,-5.6,-54.5,1251276368.08694,-0.0151546222391511,-0.0105357981212151,696537649.20093
"1995-09",-0.00337822968234036,1862832520.1289,-0.000602304835898737,0.0466154890068688,-0.0344939146248883,79,1444728693.9955,0.0221068845543051,0.700000000000003,2.8,299.8,1887885130.14601,-0.00472547732913276,0.0369803557125937,738982611.310961
"1995-10",-0.00220639425404956,2696600610.3308,7.54401193341359e-05,0.00550621134472729,0.036763005724567,334.6,1802148090.9426,0.0245948066434664,-3.50000000000001,-7.2,-141,2437144974.34692,0.0354911866857611,-0.014563624078552,942501369.15675
"1995-11",-0.00114618961586543,2147472789.7508,0.00103300886539248,-0.000785818399172244,0.0281289720362765,360.4,453191510.8211,-0.0799559587461805,13.3,-3.1,-49,3348123181.65302,0.00229389013080016,0.0164469241873913,788989871.775471
"1995-12",-0.000236863591776548,800540515.112,0.00215582367516687,-0.00419240473268145,-0.0409525894797825,-66,-385479841.690899,0.0593592714091682,3,8.40000000000001,100.5,650843535.626679,0.0150061107224427,0.00984649059759821,379787411.4106
"1996-01",0.000868392911469895,1422030288.5613,0.00291662231194523,-0.0190407344392562,0.0283603820729057,75.2,3333701042.8232,0.0507210326707422,-6.90000000000001,-3.4,12.3,1806091136.96705,-0.0436986039419864,-0.0363260132397489,808320977.14931
"1996-02",0.00251671114348606,1400281387.4906,0.00299971051460157,0.0124911310790718,-0.00470193946075444,165.6,2713300026.7794,0.0325037130296325,1.9,-11.1,10.5000000000001,1426193850.96099,0.0680770264967862,-0.0375661774595105,563235784.413791
"1996-03",0.00348654531095671,-749454410.055,0.00310767953958835,0.0432263042122132,-0.0288825323586558,86.8999999999999,406920600.889502,0.0423776660181509,0.399999999999999,-8.7,-230.7,669533615.073612,-0.0387218202075433,0.0366461069409824,-228752805.820889
"1996-04",0.00385492527826581,-68068065.5405025,0.00317073721818728,-0.0851318127077784,0.00905683069236587,-250.4,261692640.263199,0.00921757933256421,-6.9,-2.2,32.2,1590685718.31859,0.0203960102733558,-0.043372092628549,130726029.344569
"1996-05",0.00406938183676719,-658539084.567801,0.00380961929132129,0.0299842761587326,-0.00484058430492589,-256.2,302299931.192701,-0.0664476497114634,-59.7,0.199999999999996,55,1088659152.95663,-0.0471610472072846,0.000427442844963677,-390783560.72729
"1996-06",0.00312769625039722,-1263646617.7066,0.00416809008941654,0.00562094954905246,0.0287153691369764,165.3,-1013203770.0103,0.0680624594905835,51.1,-4.5,17.2,-388502979.847019,0.0333189269598098,-0.00217018942317294,-840805975.7774
"1996-07",0.00255772103573615,684392880.473202,0.00423764754223455,-0.0405971882530307,-0.00467219581164694,-173.2,2198108036.9714,-0.0406937359005547,32.2,-2.5,-17.1,1320511579.42568,0.0340425167067274,0.0352557939845216,285405070.819079
"1996-08",0.00195638960092714,158019879.0982,0.00410062549461743,0.0766531039031515,-0.0484640451136463,-78.4000000000001,1882883209.4099,0.14983158118149,-31.4,4.5,-20.5,601095191.505369,-0.0496033522624492,-0.0140677807287238,-214810761.747239
"1996-09",0.00124807576586305,684464859.2738,0.00327903938983654,-0.0649633950270505,0.093575447033455,21,2446197271.3818,-0.0350410503771035,2.49999999999999,1.4,-132.5,668096357.752799,0.0341590817560568,-0.00715880399178237,-398136921.070451
"1996-10",0.000721298824049477,592871833.962902,0.00161313707566402,0.0476756132695275,0.00875539525402598,335.4,3136168988.1297,-0.00202780429478362,3.8,2.6,166.4,1614973631.8888,-0.00391573327563903,-0.0102755292084212,-213359664.750159
"1996-11",0.000143879869271446,-815773894.035,0.000101017906360745,-0.00656487740572409,0.02114254021076,-26,3389105855.8526,0.0856411190489938,29.8,-7.5,28.8,-96218994.3315506,0.0306678858964014,0.00372350916593569,-683575462.62805
"1996-12",-0.00047033344426628,729454884.543001,-0.000954482108317167,0.133472869029132,0.0485543598084816,39.6000000000001,3360036123.3667,-0.0984850047648832,-53.4,-4.5,-106.3,616670392.690621,-0.0251576008041128,-0.0537397639632213,-693958627.49679
"1997-01",-0.000717073460256401,-1033171438.3085,-0.0020737216509733,-0.0422011465066704,0.0132413946954693,195.8,-332104586.195999,0.110342218677316,-0.499999999999986,-0.200000000000003,-27.4999999999999,-899126456.57374,-0.105009527320878,-0.00729791923697452,-602310906.315149
"1997-02",3.7434904125222e-05,-1376201488.8595,-0.00289007403940134,0.0393885918008716,0.0136752821793114,284.5,-631076721.0574,-0.118296503671173,11,-2.1,80.7999999999998,-1668417012.39451,-0.042583500634442,-0.0359096669270722,-793901688.400681
"1997-03",0.00111591680128131,-1505871423.6128,-0.00338812870769623,0.0145004776112825,0.0343845402784175,88.9000000000001,-1523264811.0527,0.000443818428819769,-5.4,5.6,34.2000000000001,-1176355897.35208,0.0452403213747099,0.00404667755101877,-1241943668.61562
"1997-04",0.00223719289703528,-67559542.1703968,-0.00345676589107269,-0.0381305004531021,0.042401608853388,379.6,441984798.1868,-0.0568905796132014,54.3,-0.599999999999994,4.5,35537742.6461811,0.0391117066085423,0.065798393830183,222297775.57734
"1997-05",0.00282110216399367,-679711195.2339,-0.0030302081291157,0.13322456503547,-0.0717153880238008,419.6,-410552088.308701,0.0556285449863434,15.4,1.8,-64.7,-1083122695.32919,-0.0179160366022084,-0.0583562673742372,-686088670.00087
"1997-06",0.00274404490939228,-282086637.051001,-0.00231508313504125,0.0931348411768795,0.0398669961739506,116.3,801816113.850601,-0.0721728529615158,50,6.6,53.4,-330537586.872601,-0.0291512748069767,0.0602314786057102,-2685396.32199001
"1997-07",0.00260058760735449,-908239388.152401,-0.00118677660392674,0.0770511583843621,0.00176963026263556,408.4,-774689549.233,0.0402771587693583,-150.1,12.8,-6,-1496011226.45886,-0.00787004377881474,-0.0177509652904526,-499153642.22726
"1997-08",0.00205257255573033,-1531937615.9989,0.000754985431608901,-0.0989125227564053,-0.0508431856610187,191.3,-1638875970.1271,-0.0357832186774906,50,9.3,-37.8,-892982357.80009,-0.00254208905267303,-0.0219464689260246,-539813005.94437
"1997-09",0.00149174896716153,-916295905.761099,0.00184158186243888,0.0538016880925951,0.061398564650597,628.4,-192961833.705301,0.0720772981108394,-17.5,13.4,38,-451033017.635688,0.0752092140599062,0.0397734184912104,-83251270.3568602
"1997-10",0.000535498751246477,-837000827.454502,0.00167803570603575,0.0231985553310026,-0.0211586303469531,105.4,-476737119.023201,-0.0457985238477025,11.2,6.49999999999999,68.4999999999999,-684365039.892099,0.034197438221383,0.0382959834472303,47881657.1564798
"1997-11",-0.00172212577633979,-290034900.049,0.000366931629115275,0.0677911243068283,0.0271142236891729,115.5,-954212004.017502,0.0666955242698189,-49.7,0.800000000000004,-63.2999999999999,-550350499.64465,0.000160216856127398,0.0237574788566325,-7048025.85969067
"1997-12",-0.00358316258750557,305165369.657198,-0.00162867892761698,-0.0890499184853436,-0.0540314535425315,230.8,-659670309.845901,-0.0852200595195596,35.9,13.8,-0.200000000000045,-557076087.427551,-0.027343832852174,-0.0122416394521942,535857795.52263
"1998-01",-0.00466259291427595,-633601022.8032,-0.00358291937414934,0.116738111898895,-0.0121996496898619,262.2,-1138989146.3784,0.0231630749249241,18.1,18.7,22.3,95701138.4908981,0.0285516388163478,-0.0727108228861059,-129002679.892211
"1998-02",-0.00523514474076558,477663298.606098,-0.00476532598028412,-0.0455047695059551,0.0376802239452942,20.0999999999999,-496486588.2782,-0.100266134482913,-6.5,14.3,-102,1503027834.44798,0.0207116427648833,0.0520807751952235,516192165.19887
"1998-03",-0.00513942638876419,545023225.5543,-0.0050812720287815,0.0255507365412901,0.0605701023576167,67.7,936694003.860802,0.0336377231603354,1.90000000000001,33.3,40.2999999999999,1163010021.0631,0.0130691525604947,-0.0205725129687732,934318069.797151
"1998-04",-0.00425070242947589,-176356681.963802,-0.00529222579439992,-0.0105745132654504,-0.029291594572026,-158.3,-1013029641.1866,-0.0496275775050692,-68.3,13.7,41.9,277078768.629919,-0.00743771773590037,0.0371921320413756,-157578913.63574
"1998-05",-0.00291436937008283,4933420.05649948,-0.00488906408412548,-0.00140200452740602,0.0864448380630229,-291.7,-123696387.093599,0.00329620795438088,-33.6,-4.6,-58.5,1016862515.55335,0.057074789666391,-0.0197470647884652,311690454.38972
"1998-06",-0.00213154449546915,1078779426.2691,-0.00411081986795947,-0.0358386518928018,-0.0201388408050472,86.5,502398848.019499,-0.0183838110485224,-24.5,7.1,26.8,1165890261.90884,0.0129305928577508,-0.0221409818270243,136315621.11104
"1998-07",-0.00218459617980005,1218679290.2699,-0.00303241276081934,0.106134085303646,-0.0088336219671244,-16.5999999999999,301785342.8424,-0.0683404595864263,123.6,1.89999999999999,4.30000000000001,1413829374.33524,-0.0151429942672097,0.0121771247911471,176487492.7945
"1998-08",-0.00278329832323854,1263778299.2959,-0.00215812637611135,-0.112050098738399,-0.0235518602583484,43.4000000000001,462240450.6915,-0.0420084331392309,-37,-2.1,22.7,725905244.8412,-0.000934277822892668,-0.0198094545138374,160613155.06344
"1998-09",-0.00400995415808059,1632488009.8214,-0.00125260601812771,-0.0860102110366213,0.080520378527938,-489.1,925213851.469698,0.118317659482928,4.49999999999999,3.09999999999999,1.89999999999998,869032096.26308,0.0602617665764215,0.0866831161362873,485466347.697311
"1998-10",-0.00362937588763468,1331292408.3309,-0.00033873551749164,0.111766967008379,0.0294158429138566,-348.8,764037548.455803,-0.0244581241729387,5.20000000000002,-2.09999999999999,-64.9999999999999,358489962.7335,0.0821373544061501,0.0134886194455953,150027961.12114
"1998-11",-0.0019565310282319,1528246728.217,0.000725502950828849,-0.0936796348451832,-0.00386317404377825,68.4000000000001,1160446395.1921,-0.0399449914967352,23,17.2,84.9999999999999,760501813.034351,-0.0555404682054668,-0.0235054743486071,180340830.8872
"1998-12",0.000404766987029959,705387935.422602,0.00166007542640134,0.041359949651089,-0.00420056228419922,-93,1783450555.6487,-0.0771441547451376,-18.2,-12.3,-46.7,969051757.06436,0.0472492937786658,0.0137881502418959,128395447.66234
"1999-01",0.00264705967135059,110997249.058199,0.00228061581700434,-0.0132828113074476,-0.0105772305270068,-202.7,1299776193.0597,0.0176997693663639,-0.300000000000004,-13.8,-53.2,-383789535.881619,-0.132443040141819,-0.0226011027148187,314780190.16082
"1999-02",0.00392827111978677,-478872243.710299,0.00255214140657634,0.0665923821273511,-0.0428332178127593,-32.0999999999999,1022477224.8807,0.0339596169194901,-4.49999999999999,-1.4,84,-421376845.396121,-0.0313636030381943,-0.0423788419009467,-82594457.6255293
"1999-03",0.00450975676754273,644121270.0135,0.00267382033137564,-0.0327625211764351,0.0142177418431677,-76.4000000000001,1793995426.134,0.0648453661537637,3.49999999999999,-11.7,-51.3,36662766.9220791,0.0137894956336665,0.0544921072393109,450054819.11603
"1999-04",0.00448111459318845,-770444731.461199,0.00292264111876306,0.0435152360535223,0.0376171236135086,92.5,777405033.4545,-0.00988406584694435,14.7,3.2,-22.2,-1188003724.03138,-0.00910847769360989,-0.072841667404511,-217925592.43469
"1999-05",0.00445145674513237,-430626813.922998,0.0030783863802446,-0.0354727965117536,-0.000890095657956881,65.4000000000001,584858076.775099,0.0629375488610548,-8.5,8.8,282.3,-1026613925.82994,0.0254943262143781,-0.00537328167167054,-208418893.22533
"1999-06",0.00448645809202741,-892757339.509001,0.00354686829875228,0.00563133111445802,-0.0208621783356413,38.2,347158122.443901,0.097980617468255,-4.40000000000001,6.4,-188.4,-491739806.63377,-0.0110353279003022,0.0420404067730676,155481104.15421
"1999-07",0.00443618800205869,-838589361.9457,0.00407370119714057,0.01820326626393,0.0135997854221726,-60.8,803968966.139099,-0.0432961588401142,11.4,1.60000000000001,-70.2,-998774720.867779,0.0270201586061218,-0.0318691528139537,-285811791.6981
"1999-08",0.00435246026606007,345685207.778,0.00427841815417529,0.0142031420936768,0.0271185196732748,130.6,1881212861.7283,0.168511876806196,-2.5,-0.100000000000001,76.6,15835109.7596903,-0.0177649217595837,0.0659246042576358,493896893.47756
"1999-09",0.00376275749460464,-559696508.7222,0.00478970374588905,0.054825115576824,0.0204665380463156,273.5,923547780.8335,-0.000653478118400127,9.2,9.7,1.69999999999999,-549456247.896992,0.0902350004465496,0.00808873221032902,-67685051.2457705
"1999-10",0.00354045425614369,-556526574.134001,0.00498518733024089,0.00489895256472228,0.0906564097694907,78.5,244459582.867897,0.00941694589045302,-10,2.7,-75.9,-1270552599.73803,0.018727950827241,0.0418823162412989,-70210527.8370295
"1999-11",0.00335108482589264,55084079.2619991,0.00474703816604261,0.00855525747522012,-0.0700840076151897,23,1151963517.0219,0.0849392899432395,8.59999999999999,4.09999999999999,293.2,-441632144.989771,-0.00695291439491474,-0.0320534572658591,238409393.19561
"1999-12",0.00261496613702161,190528420.1262,0.00377720841525586,0.0460504477929495,-0.0898769840922109,129.1,876889126.699902,-0.0354340548615821,6.20000000000001,22.9,-30.1,-413255492.061689,0.0149942925637219,0.00220629867072864,-61815405.7127905
"2000-01",0.00113450133774506,916079435.544901,0.00253916364649909,0.0253565226018237,0.167915632478551,53,572925096.493097,0.096315705258556,-26.7,16,-255.4,937283537.376399,0.074231530966212,-0.0411460602239993,-97946535.7850895
"2000-02",-0.000356063429241327,2102187293.9011,0.00173568182384609,0.0797012174753224,-0.0414728250729931,148.5,2052446211.9658,-0.0454076912689746,9.99999999999999,15.1,-47.6,1252268757.05144,-0.00808880002452875,0.0102525383831118,403320761.824651
"2000-03",-0.0010052622504596,1580543202.5025,0.001336729255627,-0.0445862366265825,-0.0259699191898964,224.6,1113438677.7561,-0.0228601569198246,-5.2,19.6,42.2,984063035.2325,-0.0155038749255668,-0.041838548660442,-321368154.69873
"2000-04",-0.00166021192426635,565572726.7365,0.00160721814029574,0.00705991755493596,-0.0143602868862962,130.1,846138221.346401,0.00541254909944051,-8.40000000000001,5.2,198.3,740394701.316821,0.00637598789072758,-0.0222122776607624,-501831331.90637
"2000-05",-0.00186662867726095,2695359709.3191,0.00270019338622163,0.0336198497146354,0.0405896963015117,252.6,2113389978.7986,0.0431945896819778,4.90000000000001,24.6,-58.8,1747356061.07093,0.023458537262392,0.0929286973304798,881015804.9958
"2000-06",-0.00185961896435938,753674035.505598,0.00339591665673056,-0.0355713175226073,0.0642376166180802,214.8,1583384108.6265,0.0099037136112546,16.6,23.2,-18.4999999999999,1277445244.96243,-0.00673798121812741,-0.0729411331187796,-228739975.07223
"2000-07",-0.00183793314225622,1369546495.5757,0.00336099161065695,0.00146966960767614,0.00851109538788254,271,1137348126.1442,0.0560362386239535,-16.4,16.5,37.3,893289302.69466,0.016945266245815,0.0436627821999111,97833027.0661201
"2000-08",-0.00134791580008942,1308947841.8839,0.00260424597768361,0.0157927088585894,-0.0499684537736866,170.9,1175914700.0557,0.0986632214830064,40,27.6,3.20000000000005,783373318.71521,-0.00339734737516438,0.022288499501674,169382180.28453
"2000-09",-0.00113054994476769,-36986061.1548004,0.0014684919852177,-0.0175383585200862,0.00998718041307631,179.6,-228357349.960297,-0.0810311904047722,-18.2,2.8,-108.7,395410971.214361,-0.050290654729366,-0.0104240392950766,-311762068.92253
"2000-10",-0.00162142132049026,-105963840.8071,-0.000507232934243484,-0.033782310511219,-0.0101197464831058,396,469957787.897503,0.0152369298972635,-3.00000000000001,58.5,88.8999999999999,235605690.702499,0.0130059682933777,-0.0499366236804103,-583382865.791181
"2000-11",-0.00224106167618043,959366816.7215,-0.00247949099788203,0.00668481660023224,0.019422529019504,198.1,590802557.3643,0.0354536641806461,-25.8,17.5,-431.3,1169614714.27507,0.0298819522581916,0.0200754691702908,-422599395.472381
"2000-12",-0.00279791052853473,284511062.403799,-0.00391742007359219,0.0180545497317162,0.0780145554986478,160.3,228970420.499897,-0.0708397669408126,21.8,-1.59999999999999,133.1,266622234.03742,0.0764224008291057,0.0804550919161039,-278728042.34138
"2001-01",-0.00406801451745642,2551204748.9185,-0.0047100610318549,0.0156115894454709,-0.028048482275317,251,2351854534.0352,0.0900121854891679,20.2,4.09999999999999,187.9,1537779086.41102,-0.0469096726937393,0.0243817376463316,859291180.99264
"2001-02",-0.00475700943498103,413073932.501699,-0.0049177107474202,-0.0251298430603273,0.00337994147778807,25.3,-348052978.598198,-0.0951889612102856,-13,7.2,109.4,327536529.955919,-0.0207921807247478,-0.00467613880710364,243669401.653569
"2001-03",-0.00533209738608154,-4745291.45730019,-0.00529488896157349,0.0137122299960413,-0.00826807553049097,14.6999999999998,-129460524.803101,-0.0611074926574206,0.999999999999993,-11.9,55.0999999999999,275322981.941101,-0.00141401285379777,-0.0203708589270509,430110223.31629
"2001-04",-0.00486270611114914,989829494.9638,-0.00564011246041429,0.101109233529311,-0.0540610323459044,81.5999999999999,72704336.4330978,0.0873661541477251,6.2,12.3,-345.6,313818758.150951,-0.0386261987053335,-0.0277654513678089,652674669.37224
"2001-05",-0.00400484508979837,-96763927.599802,-0.00529974519253751,-0.038009905970585,-0.0675792560182273,-192.6,-346693126.709503,0.0117395406403164,5.7,-18.5,-100,28306767.2982006,0.00771078626600059,0.00886129731448646,35080762.3311501
"2001-06",-0.00243413477048482,-125412321.355598,-0.00441851897855017,0.0207227852252421,0.0161109718259007,-205.9,-1524131998.798,-0.0612408190051571,-25.3,-11.6,207.4,-749733245.98794,0.0124663335522342,-0.0515796437516293,6237943.4457798
"2001-07",-0.000909813117714875,-195663427.784502,-0.00304744073367724,0.0378186343872746,-0.0201946819636277,-336.8,-924267443.9506,0.0891796755071385,3.1,-5.40000000000001,-87.1,-161327715.14703,-0.0138318884577146,0.0239029171451119,236372661.72857
"2001-08",0.000619805076969682,-388778305.4466,-0.00162765452172597,-0.0458160106229416,0.0636956841913098,-327.7,-474524756.413099,-0.0767358295255264,-15.5,-13,49.4,518377441.89025,0.0353501432618676,0.044427272581135,184053651.75186
"2001-09",0.00143048897780473,34467711.2901001,-0.00133922609852688,-0.0930624597571483,0.0203676657887099,-467.5,-1289146051.6573,0.0539124988323742,4.09999999999999,-14.3,117.2,54604693.7163601,-0.00799680865710886,-0.0308260518597813,-130357358.56919
"2001-10",0.00183174919282569,302366943.615801,-0.000911268892813233,0.0601286095868268,0.00951655420407501,-556.3,-1007101193.3661,-0.0969095149043707,9.00000000000001,-35.8,-71.2999999999999,958130363.196032,0.00211180741241497,0.0400846424806327,871629390.22907
"2001-11",0.00235969997237695,-1012292161.1563,-0.00013498634740694,0.0806084877097786,-0.0952163516190573,-344.6,-2166774861.7541,-0.0870363001765603,-2.6,-13.8,112.5,-674570752.393299,-0.0672916038150987,-0.0373472731291714,264744085.36902
"2001-12",0.00299997064651691,-679389479.8904,0.000760928546482909,-0.0477813768793408,0.0741363059570717,-292.4,-3001212993.57,0.181737055938095,18.4,12.1,-142.1,-732057776.334161,0.0133779091924525,-0.0327074553903975,-454003122.58428
"2002-01",0.00431526595718346,-1600890429.9616,0.0011788683711893,-0.0275513740842824,0.0559000996852672,-348.1,-2701569385.0132,-0.214229016425531,-30.1,-0.399999999999991,131.9,-911451447.59947,-0.00494292957994361,0.112925363823405,120078350.48513
"2002-02",0.00538834167282753,-1084510474.0631,0.00112797813534971,-0.0234197368830621,-0.0200704201202374,-340.6,-1869146611.6798,0.0981575589832088,17.4,-13.3,-76.8000000000001,-485967505.698988,0.0171969120972396,-0.0586735553417644,-272191536.9003
"2002-03",0.0057510763923263,-485904665.917501,0.000915472056341571,0.0124106259494747,0.00264000644665022,-202.3,-2037552201.666,0.122655934412578,3.60000000000001,2.5,-150,-1302581543.53568,-0.034239769486268,0.0535627330166596,-419568613.51758
"2002-04",0.00509464962186401,924329553.598099,0.000174242701777905,-0.0604618217807609,0.055804779208931,-41.8999999999999,610443246.9231,-0.0287602487588872,-10.3,-0.799999999999997,159.1,1294371712.55549,0.0772543437430803,-4.94338049930198e-05,977175510.56895
"2002-05",0.00333693722320527,772885299.531799,-0.000491139814352559,0.0261198907474984,0.0616984212006019,-0.799999999999955,-102933279.164497,0.00940842212916124,-3.3,23.5,-101.7,582637343.7297,-0.0153273239640901,0.0317173978791476,561699580.869459
"2002-06",0.000752133508241881,2147593455.6806,-0.000910454016030293,-0.0889351294137317,-0.147967981260877,-95.8999999999999,1318664974.4231,0.128682874966122,12,5.60000000000001,-5.10000000000002,549870691.80624,0.0745088103606979,0.072152878534181,1232407665.5106
"2002-07",-0.00150864892456937,2942657048.2688,-0.00100454735473621,-0.0795111566158654,0.177141484002701,63.1999999999998,2184120510.3631,-0.064121853398138,-6.2,24.3,174.1,2094816091.15475,0.0225926919510434,0.0252789422004153,1714039732.29655
"2002-08",-0.00327946746713592,1899886455.5379,-0.00041219790231839,0.028819354886237,-0.112992904045085,-16.3999999999999,1190825718.9878,0.0587213214598805,-4.99999999999999,27.5,-78.0000000000001,379810272.2268,-0.0144588520870784,-0.0316261293503447,632761430.13707
"2002-09",-0.00427123643513561,3244778092.753,0.000425367017342193,-0.0172289643482729,-0.0853953009000682,141.4,2500717022.1184,0.0137677377020227,6.59999999999999,32.7,-12.4,1265079244.77236,0.0394168848393221,0.0107135012428707,1387141836.23493
