"","EXPCA","IMPCA","FRALOCOBXNOSTSAM","IMPGE","DEUXTIMVA01CXMLM","IMPUK","BOPGSTB","BOPSTB","WOTHAST","EXPMANUS","BSXRLV02USM086S","AUESA","BOPSIMP"
"2001-08",2.44940344675211,-1813.8,-0.00298664895216627,-239.900000000001,-1637819107.1793,-521.1,-0.0604641829977928,0.00455148871610089,2.5644,-7316.9,0.05,-0.0360655737704918,0.00302424798833512
"2001-09",0.552908019472202,-2680.4,-0.00239840173974804,-562.5,-108554000.041702,-535.7,0.0755677368833203,-0.0332263545403059,4.74225,-9721.2,-0.04,0.0697278911564627,-0.0386044257793571
"2001-10",-0.245009074410163,-2958,-0.00167002630033797,-124.400000000001,412365191.475197,-37.4000000000001,0.0122778568355562,-0.122046475297793,2.3241,-8760.6,-0.15,-0.179650238473768,-0.0211133512544803
"2001-11",0.0627731643356642,-2799,-0.000997449842268905,-378.9,-2392991307.7523,-470.6,-0.0191251471165163,-0.111877224199288,1.81915,-8556.7,-0.01,0.0891472868217054,0.00846730362148862
"2001-12",0.0646686886341443,-3857.7,-0.000232338756764761,-479.299999999999,-7891102590.7568,-648.4,-0.0838249508382495,-0.0651139494114701,1.4135,-9887.7,-0.08,-0.0765124555160143,0.0146933681284394
"2002-01",-0.225001207088021,-4106.8,0.000426243928504766,-680.3,-8255328897.8184,-810.4,0.0796711292200232,0.106080900080364,1.3082,-8805.60000000001,-0.01,-0.0231213872832369,0.045119087554512
"2002-02",-0.384088218802568,-2083.9,0.00087641705959185,-210.3,-5456845121.82119,-686.5,0.0951209650245974,-0.0992976507628965,1.427,-8243.1,0,0.220907297830375,0.038517091959557
"2002-03",0.587800930608945,-2494.7,0.00119203169888449,-90.1000000000004,-5070227654.59451,-380.9,-0.0412295006307498,0.328045173433719,1.3935,-7829.8,0.03,0.0113085621970921,-0.0119507546489466
"2002-04",-0.815442441230808,-547.100000000002,0.001293439055569,-193.099999999999,-934842795.079803,16.7999999999997,0.0899842752158146,-0.0518323547276777,1.74275,-3378.60000000001,0.06,0.00159744408945683,-0.00818518325426199
"2002-05",0.800483258543311,-809.400000000001,0.00105625267746889,-319.1,-3837106130.4838,20.0999999999999,0.00179596643603719,0.10740978005552,1.7908,-4390.2,0.07,0.0430622009569379,-0.000367956265769576
"2002-06",0.604486196319022,-1478.6,0.000506485107344634,-163.7,4136958989.1411,0.200000000000273,0.0207488391230235,-0.0466640956421134,1.74,-2867.89999999999,0.12,-0.0214067278287463,0.0187726770784036
"2002-07",-0.888875612379018,118.299999999999,8.38249088379595e-05,373.400000000001,2714091558.0955,217.2,-0.0235805597143844,-0.033373786407767,2.44835,76.2000000000044,0.05,-0.1953125,-0.00046454010529573
"2002-08",-2.6010752688172,-57.7000000000007,-7.969434208277e-05,52.3000000000002,1940516213.704,200.1,0.0728924011441041,-0.00585896631094374,1.44075,-515.099999999999,0.07,0.192233009708738,-0.0025303382390911
"2002-09",5.11752854264608,1163.4,-6.26009083859458e-05,766.5,3691290241.34049,509.9,-0.00816270441115841,0.0709324352767839,-1.033,1671.8,0.08,-0.122149837133551,-0.00859391178297786
"2002-10",-0.113294543857724,1501.7,4.01132942366988e-05,955.6,3396912701.1572,-196.4,-0.0275160718244292,-0.136595911949686,0.4694,442.900000000001,0.02,0.107606679035251,0.0410966057441253
"2002-11",-0.140398662869877,514.700000000001,0.000114658116801447,1168.8,4467088085.8308,30.7999999999997,0.125943866647671,-0.0245845663555657,1.4735,335.099999999999,0,-0.0469011725293133,0.0195616191001655
"2002-12",0.211868068558263,1099.9,-0.000169623577830014,1769.1,7599934320.2963,455.3,0.10355561179299,-0.140723453908985,-11.9445,-762.600000000006,0.01,-0.0492091388400703,0.0176120430953903
"2003-01",-0.0156475314951282,1400.135108,-0.000868826028301961,681.993261000001,11955718972.5456,-43.362556,-0.0562065723393034,-0.042368278109723,-25.7154,1223.60000000001,0.08,0.131238447319778,-0.0187092095721537
"2003-02",0.116065701984013,1003.9588,-0.00151665310163318,224.635555,10761722491.6084,632.689142,-0.0260958304985908,-0.0436755530346001,-25.3165,1479.6,0.09,-0.0718954248366014,0.00187210562617013
"2003-03",0.520602554526622,2341.428576,-0.00197091391959381,1016.259356,12638069700.1907,475.610272,0.0929095354523228,-0.0275800711743772,-26.6085,1258.10000000001,0.05,-0.00528169014084501,0.00334382376081832
"2003-04",-0.620874830220301,268.565079,-0.00178233021457663,757.960333,7861536892.9736,-187.258263,-0.0403825959914167,0.106739859713327,-26.64405,262.800000000003,0.04,-0.0194690265486726,-0.0126935894922564
"2003-05",0.166870845917903,-125.617146000001,-0.00120044332089086,982.983333,14218606855.9989,-28.2281250000001,-0.0235982586768799,0.119592174152659,-27.44695,-351.5,0.04,0.0324909747292419,-0.0193100024820054
"2003-06",0.269612835731429,1138.060774,-0.000511202368003394,1116.940853,7891080576.83881,198.160748,-0.0328663661834572,0.0337189269013045,-27.525,-18.1000000000058,0.13,-0.115384615384615,0.014223527029763
"2003-07",-0.46507609214596,1168.552003,0.000402197950335692,-11.3404280000004,7892306545.5265,-55.815748,0.0409361144699718,-0.138095238095238,-28.13,492.099999999999,0.09,-0.0375494071146245,0.0539501921445327
"2003-08",-3.18655120210605,-358.998747999998,0.00123828815106819,27.4646759999996,3901292500.2598,-200.818093,-0.0345828997362116,0.0273480662983425,-27.79525,-1520.6,0.12,-0.0595482546201234,0.0160526565015626
"2003-09",-2.28246930551457,1499.31043,0.00193114976319175,101.683806,7036502712.834,389.757934,0.0488819813496439,0.013444474321054,-27.78625,1095,0.08,0.205240174672489,0.0157058302651816
"2003-10",-0.280349826259436,1093.643913,0.0024258378014268,67.2437639999998,8968436581.3991,413.906,-0.0108503417618661,0.0565136641018837,-27.3932,2661.1,0.15,-0.0398550724637682,0.0117463522070294
